-0.24228,-0.2808,-0.27323,-0.048921,-0.019832,-0.024811,0.16131,-0.23266,-0.083054,0.24788,0.34179,0.33457,0.030775,0.016343,0.15951,0.42537,0.029989,0.011193,23.0,-50.0,29.0,31.0,36.0,10.0,-78.0,-2.0,2.0,0.0034053,-0.0016209,0.0009088,0.00028327,0.00021684,0.0017142,-0.0010889,-0.0020021,0.00091693,2.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,0.054254,-115.24,-80.721,-36.584,148.49,61.524,82.127,29.481,154.54,-23.372,-212.28,-7.8331,28.352,82.612,63.575,85.411,58.363,-254.51,88.371,-23.107,251.35,-48.427,170.03,7.0663,-32.101,-58.087,259.35,-58.341,40.673,-190.26,6.2564,254.49,-342.32,90.69,67.77,101.04,-208.38,27.77,43.09,-70.336,-70.738,-14.55,247.63,173.91,-159.58,176.74,-199.68,200.11,-190.12,183.26,-184.29,-160.79,156.63,-149.98,142.21,201.22,-174.63,-175.78,169.42,-171.83,161.33,-158.39,172.16,177.24
-0.34844,-0.1948,-0.30128,-0.05259,-0.026385,-0.017894,0.15984,-0.23383,-0.08071,0.20587,0.19321,0.32814,0.038682,0.0073373,0.16084,0.42335,0.028281,0.012214,24.0,-42.0,29.0,33.0,-42.0,7.0,-78.0,-2.0,2.0,0.0046619,-0.0013744,0.00085674,0.00032885,0.00028481,0.0018748,-0.001112,-0.0019497,0.00084343,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.054824,-85.939,-64.649,-40.227,13.672,114.67,126.52,13.039,137.28,-3.1185,-250.83,40.606,-3.5612,91.615,59.197,82.039,36.398,-243.47,50.892,40.555,-99.892,275.02,220.1,-32.014,-21.019,-51.588,-83.5,-26.686,262.63,-161.88,-5.6185,-40.657,259.88,-329.39,48.984,187.76,-208.55,30.389,15.902,56.68,-217.31,13.54,257.34,172.95,-156.72,174.86,-202.18,205.26,-191.44,181.63,-186.3,-165.87,198.56,154.75,-191.98,-146.01,163.33,-174.1,170.33,172.56,-168.35,-178.47,164.89,189.36
-0.34685,-0.17801,-0.31285,-0.034709,-0.022842,-0.02011,0.16258,-0.22558,-0.086016,0.26045,0.26161,0.33079,0.022761,0.024999,0.1636,0.42065,0.033661,0.0024174,20.0,-43.0,23.0,28.0,-30.0,44.0,-78.0,-5.0,17.0,-0.00015479,0.0010263,-0.00060885,0.00030508,-0.0001389,0.0021054,-0.0010887,-0.0020417,0.00078459,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.050884,-144.59,-47.981,258.59,-168.47,-17.824,117.67,23.483,157.08,9.0211,-215.11,-6.7328,-10.007,93.977,50.974,164.91,38.472,-242.84,86.43,23.297,-117.79,298.33,27.317,-209.26,1.4651,57.42,150.64,-351.51,265.99,-115.46,-61.619,-40.717,230.32,-158.93,-24.37,174.26,-307.61,121.81,39.035,79.056,-223.67,-1.2568,252.39,177.59,-159.12,167.24,-189.99,195.62,-187.71,182.25,-172.36,-167.67,154.53,-150.72,146.86,-149.38,167.81,175.01,-181.66,-171.18,160.55,-160.2,165.38,187.02
-0.36367,-0.14479,-0.25154,-0.032767,-0.021776,-0.012818,0.16587,-0.21239,-0.094173,0.20362,0.23744,0.24643,0.017436,0.0094686,0.16484,0.41884,0.039634,-0.021614,24.0,-44.0,26.0,26.0,28.0,46.0,-78.0,-2.0,2.0,0.0051078,-0.0016301,0.0014849,-0.00011913,0.00019521,0.0019959,-0.0010484,-0.0021295,0.00078353,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,0.045577,-123.37,-65.737,-76.893,168.18,-12.081,137.24,24.95,144.64,1.0103,-221.43,-5.5689,-59.223,173.97,37.114,119.4,58.894,-237.49,75.559,50.008,154.11,-14.89,-101.48,-68.102,-56.313,200.93,-36.258,8.3871,-230.17,-152.9,-14.355,259.53,-109.9,-75.962,-16.63,128.64,-226.47,42.303,46.957,122.45,-285.3,16.478,234.67,176.75,-167.28,180.57,-193.67,190.73,-183.77,182.03,176.71,-169.67,171.01,-153.79,157.48,-180.85,187.77,-177.93,175.52,-176.6,162.06,196.42,-179.81,176.48
-0.33194,-0.19903,-0.25973,-0.033195,-0.018472,-0.011614,0.16674,-0.21215,-0.096109,0.15934,0.22866,0.3007,0.032913,0.0104,0.1656,0.41817,0.041022,-0.022941,26.0,26.0,27.0,27.0,5.0,48.0,-2.0,-62.0,2.0,0.0038253,-6.7013e-05,0.00096059,-0.00013901,0.00024906,0.0019751,-0.0010426,-0.0021775,0.00087977,3.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,0.045654,-91.51,-54.743,-34.262,113.41,149.86,-19.271,-218.8,80.627,1.5487,-240.3,25.478,75.353,43.173,85.726,30.217,27.677,-216.46,62.557,-91.404,293.6,-47.554,-177.43,18.257,-34.751,173.84,25.495,-328.99,195.19,-163.54,21.125,243.74,-179.9,-34.878,209.51,-72.642,-201.27,18.475,39.047,-177.67,0.29161,339.56,-86.658,176.34,-169.82,190.16,-206.96,199.59,-185.09,179.77,179.49,-176.83,193.32,-190.11,190.94,-192.33,180.1,180.21,-181.16,177.61,-181.95,179.13,-175.85,179.92
-0.28876,-0.22842,-0.30518,-0.042402,-0.038531,-0.021953,0.16848,-0.20528,-0.09259,0.19519,0.19739,0.28383,0.033821,0.0070179,0.15564,0.41797,0.043687,-0.022312,24.0,-49.0,25.0,35.0,58.0,8.0,-2.0,-2.0,2.0,0.00096565,0.00049638,-0.00010369,0.00026451,0.00015629,0.0019119,-0.00093667,-0.0021576,0.0008023,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,0.042636,-118.95,-23.588,-88.319,-18.213,145.51,137.28,-7.3355,134.73,31.182,-297.74,64.382,-12.181,110.38,25.258,148.52,-11.198,-213.27,61.093,60.233,215.88,-43.98,-90.942,-76.226,3.0475,-24.734,153.4,-295.21,-2.6124,-95.714,-66.743,7.2791,203.05,-153.67,-93.585,216.16,-206.42,24.736,8.3064,53.339,-176.56,2.9037,252.38,174.34,-157.04,168.12,-194.37,205.75,-197.76,185.7,172.45,-128.73,145.85,-191.25,213.35,142.7,-169.26,-175.22,164.39,186.95,-175.59,172.63,-169.98,174.83
-0.40917,-0.23088,-0.31974,-0.042136,-0.028944,-0.02011,0.16834,-0.20551,-0.09216,0.20535,0.2197,0.28833,0.0309,0.0030215,0.16254,0.41815,0.043724,-0.022968,25.0,35.0,28.0,34.0,32.0,15.0,-78.0,-2.0,2.0,0.0047535,-0.00039417,0.0012995,-0.00014107,0.00037775,0.0019444,-0.0010001,-0.0021318,0.00076978,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.042762,-101.1,-17.977,-74.993,144.83,100.82,7.9016,-291.18,107.82,32.506,-277.15,39.349,48.678,51.185,79.277,47.031,-14.418,-176.24,52.855,-36.574,270.15,-55.922,-164.34,-0.51556,-30.584,187.3,-5.5608,-340.41,354.66,-154.23,-5.1208,-52.564,132.06,-55.131,154.02,-14.788,-177.44,-6.6339,12.634,203.08,-339.78,329.34,-74.289,174.19,-163.69,183.57,-203.98,198.95,-186.14,181.6,171.86,-153.35,177.97,-193.92,193.39,-196.04,185.92,-174.78,169.0,182.1,-179.1,177.39,-174.38,177.4
-0.347,-0.22932,-0.2103,-0.04153,-0.020131,-0.024435,0.16947,-0.21006,-0.093322,0.21678,0.20475,0.26467,0.043295,0.016474,0.1598,0.41928,0.045191,-0.0079473,26.0,29.0,29.0,32.0,39.0,14.0,-2.0,-74.0,79.0,0.0042413,-0.00032499,0.00011051,0.00027274,0.00033628,0.0018405,-0.00096417,-0.0022177,0.0010672,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.044201,-91.758,9.4054,-110.28,89.28,86.239,92.85,-22.263,63.75,11.539,-272.4,39.251,24.83,76.368,75.623,-3.1158,-20.615,-186.38,62.643,32.792,223.75,-78.701,132.24,69.051,-13.06,-118.44,-62.34,-2.0232,319.76,-230.59,74.958,11.495,192.05,-282.63,-36.514,251.98,-195.72,11.707,21.436,124.89,-270.27,-16.338,275.38,174.05,-163.65,185.28,-210.27,209.76,-195.99,184.08,-189.55,-143.33,204.29,116.45,-137.82,146.83,-173.6,-173.31,163.69,173.59,-152.34,160.4,-170.24,176.64
-0.37519,-0.22228,-0.36233,-0.046944,-0.039544,-0.027517,0.1677,-0.20924,-0.087827,0.15702,0.20641,0.2401,0.040802,0.012665,0.15101,0.41942,0.042064,-0.0095485,24.0,-46.0,26.0,39.0,50.0,2.0,-2.0,-2.0,2.0,0.0021555,-0.0013611,0.00052424,0.00043802,0.00027713,0.0018019,-0.00090896,-0.0021113,0.00092347,3.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.043871,-139.04,-41.229,-10.113,-94.558,85.018,136.8,72.274,146.53,33.459,30.337,-273.79,1.8262,56.743,68.653,174.32,5.993,-30.931,-164.85,48.364,36.47,199.52,-279.81,101.6,33.947,4.1941,-151.75,299.35,-334.35,-221.87,46.034,50.487,31.705,132.09,-196.98,186.26,-267.66,83.781,11.356,17.949,116.11,-238.19,250.12,173.48,-152.98,157.55,-187.22,208.73,-203.84,189.31,-188.85,-105.95,100.34,185.01,-118.97,122.03,-165.87,-173.58,155.2,-152.74,178.66,160.31,-163.6,172.24
-0.484,-0.21737,-0.38673,-0.04128,-0.026838,-0.01857,0.16267,-0.22325,-0.074567,0.22239,0.24896,0.22869,0.031203,0.012931,0.15838,0.42025,0.033936,0.019304,23.0,-26.0,28.0,36.0,6.0,35.0,-78.0,-2.0,2.0,0.0062964,-0.0032622,0.0020856,0.00042462,5.2764e-05,0.0019418,-0.0010388,-0.0019481,0.00096121,2.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,0.050214,-118.61,-42.863,-16.696,257.55,-171.35,111.46,3.4099,132.74,48.292,-339.36,97.03,-9.5218,81.21,37.137,145.47,-8.4007,-74.086,-108.53,100.42,-117.58,292.88,-240.69,68.358,36.57,-16.956,-190.14,1.3751,21.228,-219.75,47.98,45.953,105.08,38.583,-188.93,194.01,-204.9,22.473,12.851,52.198,124.1,-287.0,252.56,174.61,-157.43,165.23,-189.06,203.12,-196.5,184.99,-186.6,-114.3,113.48,184.51,-152.83,157.21,-173.63,-174.02,152.28,-154.52,179.83,167.43,-171.88,176.19
-0.47887,-0.25126,-0.39779,-0.046089,-0.041276,-0.022291,0.16993,-0.20371,-0.086279,0.21455,0.24692,0.272,0.032788,0.017007,0.15772,0.41993,0.045391,-0.015449,26.0,-46.0,28.0,38.0,60.0,10.0,-78.0,-2.0,2.0,0.0062278,-0.0018502,0.0022154,-8.6128e-05,0.0003306,0.0019453,-0.00093986,-0.0020886,0.00079473,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,0.041738,-90.529,-12.233,-94.617,-15.864,144.44,141.9,-5.0423,104.62,48.482,-308.53,50.689,-17.728,123.22,32.625,44.871,-40.361,-173.39,56.113,55.605,203.22,-42.966,-170.73,-15.588,44.801,24.507,91.746,-290.48,20.087,-173.49,-3.5687,59.887,74.235,-63.729,-96.835,243.77,-169.09,-24.584,22.715,49.373,-165.32,-13.235,260.13,173.55,-157.34,169.07,-194.76,205.13,-196.14,185.08,170.29,-115.58,111.87,187.66,-128.83,120.56,-160.61,-173.7,156.58,-156.8,177.7,163.63,-159.67,170.18
-0.50369,-0.27367,-0.39873,-0.046766,-0.044152,-0.015751,0.17273,-0.19675,-0.089681,0.22883,0.33818,0.37453,0.025967,0.025186,0.16036,0.42048,0.049579,-0.027915,27.0,-30.0,28.0,38.0,54.0,16.0,-78.0,-2.0,2.0,0.0067523,-0.0027318,0.0027499,-0.00024817,9.5289e-05,0.0020618,-0.00092957,-0.0021272,0.00061183,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.039489,-116.56,-13.803,-35.741,109.74,133.4,-29.601,-173.76,120.05,27.497,-269.39,34.421,95.403,12.453,131.58,66.598,-11.054,-151.74,21.07,250.09,-35.532,-93.853,-154.41,-41.57,35.522,86.391,37.761,-241.53,3.7461,-150.4,-42.545,31.699,95.351,1.8134,-173.93,283.31,-164.61,-19.293,14.916,-5.8913,-135.85,-8.8062,277.18,173.15,-159.43,173.51,-195.08,200.68,-191.67,183.91,177.17,-126.88,81.606,-123.74,223.27,117.78,-161.75,181.23,-198.36,-140.85,151.24,167.62,-155.34,171.78
-0.40192,-0.17698,-0.39817,-0.033266,-0.015171,-0.020375,0.17302,-0.20307,-0.093494,0.20817,0.18727,0.24225,0.037115,0.019085,0.16289,0.42117,0.048844,-0.018393,26.0,-44.0,22.0,34.0,9.0,38.0,-2.0,-72.0,80.0,-0.0010503,0.001253,-0.00033632,0.00015949,4.3187e-05,0.0020236,-0.00094671,-0.0022347,0.00093877,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,0.041625,-123.89,-25.071,-92.972,-28.623,187.05,115.8,-38.18,137.54,51.79,-294.01,39.795,5.2423,93.009,47.855,149.43,-33.168,-171.34,27.654,64.29,222.31,-81.059,-236.67,71.124,41.687,-28.91,-172.14,10.627,318.34,-204.79,41.371,62.343,127.91,-254.52,342.09,-88.416,-218.65,37.21,16.613,58.3,-210.01,356.16,-81.003,176.33,-163.08,176.03,-201.7,206.64,-193.73,183.59,180.27,-134.05,149.48,151.79,-135.95,-211.96,184.62,179.74,-195.74,190.54,-163.97,160.67,-171.01,177.94
-0.33194,-0.16229,-0.29628,-0.032144,-0.021137,-0.014699,0.16873,-0.21112,-0.083104,0.20795,0.18051,0.20595,0.031131,0.016872,0.16412,0.42191,0.04213,8.4278e-05,27.0,-42.0,27.0,29.0,-10.0,38.0,-2.0,-2.0,2.0,0.00067442,0.00059241,0.00038708,0.00015066,2.1064e-05,0.0020451,-0.0010202,-0.0020881,0.00088678,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,0.044571,-110.12,3.2364,-79.541,296.31,-175.24,117.12,-9.5858,100.76,-297.56,12.5,79.386,-1.1441,91.102,60.105,22.48,-60.495,-156.12,22.862,85.973,223.06,-74.789,-256.66,102.98,35.3,-89.244,-98.43,-18.15,254.31,-225.15,76.547,54.38,169.0,-303.91,29.875,219.08,-264.99,87.091,10.976,77.543,-224.35,3.3703,259.1,176.24,-163.54,176.97,-198.4,202.12,-190.57,181.72,-184.17,-130.31,155.17,151.89,-162.46,-180.42,176.77,-176.82,159.1,189.06,-164.41,168.91,-181.08,181.75
-0.20601,-0.13459,-0.22224,-0.025946,-0.024441,-0.0082687,0.16946,-0.20723,-0.089095,0.14238,0.19463,0.20001,0.022191,0.016793,0.16634,0.42128,0.043896,-0.014196,24.0,-44.0,24.0,33.0,7.0,41.0,-78.0,-2.0,2.0,-0.00098109,0.0011433,0.00019243,-6.697800000000001e-05,-2.8604e-05,0.0020873,-0.0010264,-0.0021305,0.00089392,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,0.043145,-135.01,-21.545,-93.425,318.18,-171.44,128.2,-7.0763,136.75,40.731,-269.92,32.896,-2.1261,108.81,35.254,174.79,-23.125,-178.83,43.707,42.78,206.92,-43.912,-225.35,36.369,47.691,2.7913,131.62,26.537,-274.88,117.6,-297.84,66.776,129.04,-95.958,87.022,36.766,-128.23,-61.86,18.108,65.161,-205.32,336.4,-81.173,178.39,-166.68,174.23,-191.59,195.92,-187.56,182.31,-176.32,-153.18,144.84,-171.33,190.26,163.24,-171.71,177.77,-188.64,-167.11,175.17,177.63,-173.57,176.05
-0.50084,-0.28188,-0.29721,-0.053266,-0.023986,-0.022366,0.17257,-0.19575,-0.092312,0.21614,0.34948,0.27774,0.027891,0.019165,0.15599,0.42026,0.049806,-0.034279,26.0,-50.0,29.0,38.0,57.0,10.0,-78.0,-2.0,2.0,0.006827,-0.0019233,0.0015801,0.00015774,0.00035316,0.001722,-0.00089381,-0.0021386,0.00057206,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,0.039492,-132.56,-20.957,-97.949,157.2,-19.378,144.47,1.038,130.03,32.95,-274.12,18.098,-16.806,123.98,6.13,60.898,-14.802,-182.76,80.821,11.148,209.0,-8.5151,195.08,-26.77,5.5151,62.513,53.802,-250.84,-17.497,-141.03,-54.156,12.108,90.819,-52.866,-112.74,252.51,-162.77,-27.108,23.159,53.2,-155.56,-21.415,252.29,171.19,-156.44,169.52,-193.6,203.26,-194.66,185.79,161.97,-115.3,121.38,-172.26,229.24,121.37,-160.09,-168.93,156.05,-161.29,175.22,165.97,-160.02,171.36
